site,context,date,call type,syntax,dB,length,position,duration,break,disttomax,peak freq(max),min freq(max),max freq(max),bandw(max),entropy(max),hnr(max),row_id,num.cach,coder,min,:,sec,comment,quality,context_comment,start time,end time,length-position,Location
WAR,easo,20190227,bd,1b5d,-34,6,4,0.081,0.036,0.046,3960,3230,5550,2320,0.527,12.77,3418,,HEP,1,:,21.42,,,,81.417,81.499,2,NDSP
WAR,easo,20190227,bd,1b5d,-34,6,5,0.085,0.034,0.069,4430,3310,5290,1980,0.508,11.38,3419,,HEP,1,:,21.53,,,,81.533,81.619,1,NDSP
WAR,easo,20190227,bd,1b5d,-34,6,6,0.085,0.043,0.066,4430,3610,5340,1720,0.509,11.94,3420,,HEP,1,:,21.66,,,,81.663,81.748,0,NDSP
WAR,easo,20190227,d,6d,-30,6,1,0.052,_,0.046,4430,3830,4860,1030,0.561,10.99,3421,,,1,:,22.26,,,,82.263,82.316,5,NDSP
WAR,easo,20190227,d,6d,-30,6,2,0.075,0.039,0.029,3870,3780,5720,1930,0.489,12.13,3422,,HEP,1,:,22.36,,,,82.355,82.43,4,NDSP
WAR,easo,20190227,d,6d,-30,6,4,0.087,0.036,0.027,3870,3740,5770,2020,0.55,7.78,3423,,HEP,1,:,22.59,,,,82.589,82.676,2,NDSP
WAR,easo,20190227,d,6d,-30,6,5,0.087,0.037,0.076,4430,3480,5080,1590,0.539,10.22,3424,,HEP,1,:,22.71,,,,82.713,82.8,1,NDSP
WAR,easo,20190227,d,6d,-30,6,6,0.079,0.046,0.071,4340,3830,4860,1030,0.529,11.22,3425,,,1,:,22.85,,,,82.847,82.927,0,NDSP
WAR,easo,20190227,bd,1b8d,-35,9,3,0.078,0.04,0.058,4340,3400,4950,1550,0.479,10.67,3426,,HEP,1,:,24.15,,,,84.147,84.226,6,NDSP
WAR,easo,20190227,bd,1b8d,-35,9,4,0.087,0.037,0.068,3910,3440,4900,1460,0.455,11.59,3427,,HEP,1,:,24.26,,,,84.263,84.35,5,NDSP
WAR,easo,20190227,bd,1b8d,-35,9,5,0.085,0.046,0.066,4950,3530,5510,1980,0.471,13.73,3428,,HEP,1,:,24.4,,,,84.397,84.482,4,NDSP
WAR,easo,20190227,bd,1b8d,-35,9,6,0.082,0.04,0.053,4170,3610,5210,1590,0.486,9.89,3429,,HEP,1,:,24.52,,,,84.523,84.606,3,NDSP
WAR,easo,20190227,bd,1b8d,-35,9,7,0.085,0.044,0.06,4130,3350,5420,2060,0.521,11.05,3430,,HEP,1,:,24.65,,,,84.651,84.736,2,NDSP
WAR,easo,20190227,bd,1b8d,-35,9,8,0.081,0.04,0.062,4130,3610,5290,1670,0.545,11,3431,,HEP,1,:,24.78,,,,84.777,84.858,1,NDSP
WAR,easo,20190227,bd,1b8d,-35,9,9,0.087,0.05,0.072,4130,3660,5340,1670,0.53,11.37,3432,,HEP,1,:,24.91,,,,84.909,84.996,0,NDSP
WAR,easo,20190227,d,30d,-35,30,1,0.055,_,0.04,3740,3270,5550,2280,0.597,10.86,3433,,HEP,1,:,27.3,,,,87.304,87.359,29,NDSP
WAR,easo,20190227,d,30d,-35,30,2,0.063,0.026,0.044,4340,3530,5210,1670,0.492,11.91,3434,,HEP,1,:,27.39,,,,87.385,87.449,28,NDSP
WAR,easo,20190227,d,30d,-35,30,3,0.078,0.031,0.062,3570,3480,5120,1630,0.474,16.28,3435,,HEP,1,:,27.48,,,,87.481,87.559,27,NDSP
WAR,easo,20190227,d,30d,-35,30,4,0.079,0.039,0.066,3610,3230,5160,1930,0.492,13.36,3436,,HEP,1,:,27.6,,,,87.598,87.678,26,NDSP
WAR,easo,20190227,d,30d,-35,30,5,0.088,0.042,0.036,4000,3480,5160,1670,0.509,10.97,3437,,HEP,1,:,27.72,,,,87.72,87.809,25,NDSP
WAR,easo,20190227,d,30d,-35,30,6,0.085,0.042,0.072,3960,3530,5460,1930,0.494,12.91,3438,,HEP,1,:,27.85,,,,87.851,87.936,24,NDSP
WAR,easo,20190227,d,30d,-35,30,7,0.085,0.047,0.037,3960,3530,5210,1670,0.515,11.48,3439,,HEP,1,:,27.98,,,,87.984,88.07,23,NDSP
WAR,easo,20190227,d,30d,-35,30,8,0.088,0.04,0.076,4130,3740,5030,1290,0.504,9.32,3440,,HEP,1,:,28.11,,,,88.111,88.199,22,NDSP
WAR,easo,20190227,d,30d,-35,30,9,0.087,0.043,0.066,4220,3780,5250,1460,0.501,7.7,3441,,HEP,1,:,28.24,,,,88.243,88.33,21,NDSP
WAR,easo,20190227,d,30d,-35,30,10,0.088,0.043,0.031,4040,3660,5380,1720,0.546,10.9,3442,,HEP,1,:,28.37,,,,88.373,88.462,20,NDSP
WAR,easo,20190227,d,30d,-35,30,11,0.079,0.043,0.05,4170,3740,5210,1460,0.531,10.28,3443,,HEP,1,:,28.51,,,,88.505,88.585,19,NDSP
WAR,easo,20190227,d,30d,-35,30,12,0.079,0.052,0.055,4130,3700,5210,1500,0.499,10.06,3444,,HEP,1,:,28.64,,,,88.637,88.717,18,NDSP
WAR,easo,20190227,d,30d,-35,30,13,0.076,0.088,0.042,3960,3530,5510,1980,0.536,9.94,3445,,HEP,1,:,28.81,,,,88.806,88.883,17,NDSP
WAR,easo,20190227,d,30d,-35,30,14,0.071,0.043,0.033,4000,3610,5340,1720,0.52,10.78,3446,,HEP,1,:,28.93,,,,88.926,88.997,16,NDSP
WAR,easo,20190227,d,30d,-35,30,15,0.078,0.036,0.055,4220,3870,5460,1590,0.52,12.54,3447,,HEP,1,:,29.03,,,,89.034,89.112,15,NDSP
WAR,easo,20190227,d,30d,-35,30,16,0.069,0.043,0.047,4170,3830,5250,1420,0.539,11.72,3448,,HEP,1,:,29.16,,,,89.155,89.225,14,NDSP
WAR,easo,20190227,d,30d,-35,30,17,0.074,0.033,0.059,4000,3530,5460,1930,0.562,8.75,3449,,HEP,1,:,29.26,,,,89.258,89.332,13,NDSP
WAR,easo,20190227,d,30d,-35,30,18,0.076,0.071,0.055,4260,3480,5460,1980,0.532,10.95,3450,,HEP,1,:,29.4,,,,89.404,89.48,12,NDSP
WAR,easo,20190227,d,30d,-35,30,19,0.066,0.046,0.042,4340,4000,4950,940,0.562,7.33,3451,,HEP,1,:,29.53,,,,89.527,89.594,11,NDSP
WAR,easo,20190227,d,30d,-35,30,20,0.074,0.023,0.042,4000,3530,4950,1420,0.527,11.15,3452,,HEP,1,:,29.62,,,,89.617,89.691,10,NDSP
WAR,easo,20190227,d,30d,-35,30,21,0.092,0.03,0.05,3910,3830,4430,600,0.475,11.4,3453,,HEP,1,:,29.72,,,,89.721,89.814,9,NDSP
WAR,easo,20190227,d,30d,-35,30,22,0.091,0.031,0.044,4000,3870,4990,1110,0.479,10.31,3454,,HEP,1,:,29.85,,,,89.846,89.938,8,NDSP
WAR,easo,20190227,d,30d,-35,30,23,0.095,0.033,0.06,3960,3870,4470,600,0.49,8.29,3455,,HEP,1,:,29.97,,,,89.971,90.067,7,NDSP
WAR,easo,20190227,d,30d,-35,30,24,0.092,0.033,0.053,3960,3400,5250,1850,0.558,10.16,3456,,HEP,1,:,30.1,,,,90.1,90.193,6,NDSP
WAR,easo,20190227,d,30d,-35,30,25,0.097,0.031,0.039,3960,3830,4470,640,0.509,10.96,3457,,HEP,1,:,30.23,,,,90.225,90.322,5,NDSP
WAR,easo,20190227,d,30d,-35,30,26,0.095,0.034,0.06,4000,3870,5120,1240,0.542,7.97,3458,,HEP,1,:,30.36,,,,90.357,90.453,4,NDSP
WAR,easo,20190227,d,30d,-35,30,27,0.089,0.03,0.071,4430,3870,5120,1240,0.467,10.36,3459,,HEP,1,:,30.48,,,,90.483,90.573,3,NDSP
WAR,easo,20190227,d,30d,-35,30,28,0.091,0.034,0.049,4430,3910,5160,1240,0.562,9.04,3460,,HEP,1,:,30.61,,,,90.608,90.7,2,NDSP
WAR,easo,20190227,d,30d,-35,30,29,0.091,0.039,0.066,4340,3870,5160,1290,0.568,8.56,3461,,HEP,1,:,30.74,,,,90.739,90.83,1,NDSP
WAR,easo,20190227,d,30d,-35,30,30,0.087,0.039,0.062,4340,3870,4730,860,0.531,9.38,3462,,HEP,1,:,30.87,,,,90.869,90.956,0,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,3,0.079,0.03,0.059,3910,3440,4990,1550,0.515,11.9,3463,,HEP,1,:,33.84,,,,93.841,93.921,12,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,4,0.082,0.04,0.042,4730,3440,4900,1460,0.464,12.03,3464,,HEP,1,:,33.96,,,,93.962,94.045,11,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,5,0.091,0.039,0.078,3910,3530,4730,1200,0.506,13.03,3465,,HEP,1,:,34.08,,,,94.084,94.175,10,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,6,0.089,0.033,0.039,3910,3780,5340,1550,0.492,13.56,3466,,HEP,1,:,34.21,,,,94.209,94.299,9,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,7,0.101,0.036,0.023,4730,3480,5120,1630,0.546,10.08,3467,,HEP,1,:,34.34,,,,94.335,94.437,8,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,8,0.089,0.036,0.024,3910,3480,5380,1890,0.557,10.1,3468,,HEP,1,:,34.47,,,,94.473,94.563,7,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,9,0.082,0.043,0.043,4820,3350,5340,1980,0.548,9.8,3469,,HEP,1,:,34.61,,,,94.606,94.689,6,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,10,0.079,0.043,0.047,4170,3700,5340,1630,0.561,11.73,3470,,HEP,1,:,34.73,,,,94.733,94.812,5,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,11,0.089,0.058,0.078,4780,3530,5460,1930,0.601,9.35,3471,,HEP,1,:,34.87,,,,94.87,94.96,4,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,12,0.075,0.043,0.023,3960,3570,6200,2620,0.583,8.72,3472,,HEP,1,:,35,,,,95.004,95.079,3,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,13,0.082,0.052,0.015,5210,3780,5420,1630,0.557,10.45,3473,,HEP,1,:,35.13,,,,95.132,95.214,2,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,14,0.075,0.042,0.05,4170,3740,5340,1590,0.566,11.12,3474,,HEP,1,:,35.26,,,,95.256,95.332,1,NDSP
WAR,easo,20190227,bd,1b14d,-37,15,15,0.076,0.037,0.047,4170,3700,5080,1370,0.491,11.95,3475,,HEP,1,:,35.37,,,,95.37,95.447,0,NDSP
WAR,easo,20190227,overlap,overlap,-36,overlap,overlap,0.062,_,0.037,4730,4090,6020,1930,0.556,11.87,3476,,,1,:,37.6,,,,97.599,97.661,#VALUE!,NDSP
WAR,easo,20190227,overlap,overlap,-36,overlap,overlap,0.082,0.03,0.046,3910,3830,4820,990,0.512,12.47,3477,,,1,:,37.69,,,,97.692,97.774,#VALUE!,NDSP
WAR,easo,20190227,overlap,overlap,-36,overlap,overlap,0.087,0.03,0.052,3910,3830,5770,1930,0.5,9.76,3478,,,1,:,37.81,,,,97.805,97.892,#VALUE!,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,3,0.076,0.042,0.04,4260,3780,5420,1630,0.523,10.57,3479,,HEP,1,:,50.48,,,,110.483,110.56,15,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,4,0.076,0.042,0.021,4260,3530,5420,1890,0.519,11.16,3480,,HEP,1,:,50.6,,,,110.602,110.679,14,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,5,0.079,0.033,0.03,3960,3480,5810,2320,0.577,10.34,3481,,HEP,1,:,50.71,,,,110.712,110.792,13,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,6,0.078,0.044,0.024,4300,3480,5460,1980,0.565,11.1,3482,,HEP,1,:,50.84,,,,110.837,110.915,12,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,8,0.087,_,0.068,4090,3660,5080,1420,0.523,11.06,3483,,HEP,1,:,51.09,,,,111.09,111.177,10,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,9,0.081,0.059,0.042,4900,3480,5460,1980,0.512,12.04,3484,,HEP,1,:,51.24,,,,111.236,111.317,9,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,10,0.079,0.042,0.037,4000,3530,5460,1930,0.55,10.6,3485,,HEP,1,:,51.36,,,,111.36,111.439,8,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,11,0.079,0.05,0.047,4130,3660,5160,1500,0.536,9.88,3486,,HEP,1,:,51.49,,,,111.49,111.57,7,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,12,0.078,0.056,0.058,4130,3660,5030,1370,0.53,10.38,3487,,HEP,1,:,51.63,,,,111.627,111.705,6,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,13,0.074,0.039,0.052,4170,3700,5080,1370,0.502,11.48,3488,,HEP,1,:,51.74,,,,111.744,111.818,5,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,14,0.069,0.043,0.05,4040,3700,5160,1460,0.55,9.62,3489,,HEP,1,:,51.86,,,,111.862,111.931,4,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,15,0.071,0.042,0.053,4090,3700,5460,1760,0.525,11.89,3490,,HEP,1,:,51.97,,,,111.973,112.044,3,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,16,0.069,0.036,0.056,4090,3740,5160,1420,0.524,8.33,3491,,HEP,1,:,52.08,,,,112.081,112.15,2,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,17,0.078,0.046,0.052,4130,3740,5510,1760,0.535,10.29,3492,,HEP,1,:,52.2,,,,112.197,112.275,1,NDSP
WAR,easo,20190227,bd,1b17d,-36,18,18,0.078,0.039,0.055,4130,3740,5250,1500,0.506,11.51,3493,,HEP,1,:,52.31,"657-1727, and 2324~ end:  where ""break"" needs to be checked: 2324 (where I food ends)~end",,,112.314,112.393,0,NDSP
WAR,easo,20190227,ebd,1e1b9d,-38,11,3,0.081,_,0.059,4233,3316,5254,1938,0.516,11.99,3494,,HEP,1,:,54.94,harry starts,,,114.943,115.024,8,NDSP
WAR,easo,20190227,ebd,1e1b9d,-38,11,4,0.087,0.042,0.049,4276,3359,5254,1894,0.526,14.6,3495,,HEP,1,:,55.07,,,,115.066,115.153,7,NDSP
WAR,easo,20190227,ebd,1e1b9d,-38,11,5,0.1,0.033,0.079,4839,3488,5426,1938,0.489,14.13,3496,,HEP,1,:,55.19,,,,115.186,115.287,6,NDSP
WAR,easo,20190227,ebd,1e1b9d,-38,11,6,0.097,0.036,0.037,4907,3962,5900,1938,0.539,10.32,3497,,HEP,1,:,55.32,,,,115.323,115.42,5,NDSP
WAR,easo,20190227,ebd,1e1b9d,-38,11,7,0.097,0.044,0.047,4859,3876,5469,1593,0.498,16.17,3498,,HEP,1,:,55.47,,,,115.465,115.562,4,NDSP
WAR,easo,20190227,ebd,1e1b9d,-38,11,8,0.095,0.046,0.066,5015,3574,5598,2024,0.479,13.37,3499,,HEP,1,:,55.61,,,,115.609,115.705,3,NDSP
WAR,easo,20190227,ebd,1e1b9d,-38,11,9,0.082,0.036,0.044,4946,3574,5555,1981,0.533,12.23,3500,,HEP,1,:,55.74,,,,115.741,115.824,2,NDSP
WAR,easo,20190227,ebd,1e1b9d,-38,11,10,0.079,0.044,0.063,4943,3531,5555,2024,0.515,15.78,3501,,HEP,1,:,55.87,,,,115.869,115.948,1,NDSP
WAR,easo,20190227,ebd,1e1b9d,-38,11,11,0.078,0.049,0.024,3958,3488,6244,2756,0.593,11.07,3502,,HEP,1,:,56,,,,115.998,116.076,0,NDSP
WAR,easo,20190227,d,14d,-35,14,2,0.074,0.03,0.023,4398,3531,5555,2024,0.545,12.65,3503,,HEP,2,:,2.31,,,,122.305,122.379,12,NDSP
WAR,easo,20190227,d,14d,-35,14,3,0.075,0.036,0.066,4003,3574,4823,1248,0.508,12.09,3504,,HEP,2,:,2.42,,,,122.415,122.491,11,NDSP
WAR,easo,20190227,d,14d,-35,14,4,0.072,0.033,0.027,3977,3574,5081,1507,0.517,10.73,3505,,HEP,2,:,2.52,,,,122.524,122.597,10,NDSP
WAR,easo,20190227,d,14d,-35,14,5,0.081,0.037,0.066,4912,3531,5081,1550,0.478,12.95,3506,,HEP,2,:,2.63,,,,122.634,122.716,9,NDSP
WAR,easo,20190227,d,14d,-35,14,6,0.088,0.043,0.059,4509,3531,5168,1636,0.486,11.79,3507,,HEP,2,:,2.76,,,,122.759,122.848,8,NDSP
WAR,easo,20190227,d,14d,-35,14,7,0.089,0.031,0.074,4112,3703,5081,1378,0.512,9.72,3508,,HEP,2,:,2.88,,,,122.879,122.969,7,NDSP
WAR,easo,20190227,d,14d,-35,14,8,0.081,0.034,0.05,4098,3660,5124,1464,0.498,10.89,3509,,HEP,2,:,3,,,,123.004,123.086,6,NDSP
WAR,easo,20190227,d,14d,-35,14,9,0.088,0.036,0.072,4131,3746,5254,1507,0.52,10.97,3510,,HEP,2,:,3.12,,,,123.122,123.21,5,NDSP
WAR,easo,20190227,d,14d,-35,14,10,0.081,0.044,0.056,4147,3789,5254,1464,0.506,10.95,3511,,HEP,2,:,3.26,,,,123.255,123.337,4,NDSP
WAR,easo,20190227,d,14d,-35,14,11,0.071,0.037,0.053,4129,3746,5340,1593,0.521,18.77,3512,,HEP,2,:,3.37,,,,123.374,123.445,3,NDSP
WAR,easo,20190227,d,14d,-35,14,12,0.074,0.044,0.055,4169,3789,5297,1507,0.541,11.11,3513,,HEP,2,:,3.49,,,,123.49,123.564,2,NDSP
WAR,easo,20190227,d,14d,-35,14,13,0.068,0.039,0.034,4917,3617,5124,1507,0.562,10.96,3514,,HEP,2,:,3.6,,,,123.604,123.672,1,NDSP
WAR,easo,20190227,d,14d,-35,14,14,0.071,0.055,0.039,4879,3660,5081,1421,0.538,10.66,3515,,HEP,2,:,3.73,,,,123.727,123.798,0,NDSP
WAR,easo,20190227,d,9d,-38,9,1,0.072,_,0.047,4727,3402,4909,1507,0.489,13.16,3516,,HEP,2,:,5.11,,,,125.11,125.183,8,NDSP
WAR,easo,20190227,d,9d,-38,9,2,0.079,0.03,0.065,3945,3488,5124,1636,0.522,15.89,3517,,HEP,2,:,5.21,,,,125.213,125.293,7,NDSP
WAR,easo,20190227,d,9d,-38,9,3,0.089,0.033,0.062,4014,3531,5168,1636,0.503,11.5,3518,,HEP,2,:,5.33,,,,125.326,125.416,6,NDSP
WAR,easo,20190227,d,9d,-38,9,4,0.088,0.04,0.055,4943,3531,5124,1593,0.481,13.9,3519,,HEP,2,:,5.46,,,,125.457,125.545,5,NDSP
WAR,easo,20190227,d,9d,-38,9,5,0.085,0.031,0.05,4643,3359,5383,2024,0.536,11.22,3520,,HEP,2,:,5.58,,,,125.577,125.663,4,NDSP
WAR,easo,20190227,d,9d,-38,9,6,0.087,0.036,0.037,4982,3574,5555,1981,0.549,11.97,3521,,HEP,2,:,5.7,,,,125.699,125.786,3,NDSP
WAR,easo,20190227,d,9d,-38,9,7,0.087,0.043,0.027,4825,3574,5469,1894,0.574,10.97,3522,,HEP,2,:,5.83,,,,125.83,125.917,2,NDSP
WAR,easo,20190227,d,9d,-38,9,8,0.088,0.034,0.05,4964,3574,5469,1894,0.536,13.78,3523,,HEP,2,:,5.95,,,,125.952,126.04,1,NDSP
WAR,easo,20190227,d,9d,-38,9,9,0.1,0.055,0.033,4867,3531,5426,1894,0.554,12.93,3524,,HEP,2,:,6.1,,,,126.095,126.196,0,NDSP
WAR,easo,20190227,d,11d,-33,11,1,0.059,_,0.043,4460,3919,5469,1550,0.457,14.59,3525,,HEP,2,:,7.25,,,,127.254,127.313,10,NDSP
WAR,easo,20190227,d,11d,-33,11,2,0.071,0.029,0.047,4786,3832,5770,1938,0.523,12.31,3526,,HEP,2,:,7.34,,,,127.342,127.413,9,NDSP
WAR,easo,20190227,d,11d,-33,11,3,0.081,0.036,0.052,4898,3919,5081,1162,0.484,13.39,3527,,HEP,2,:,7.45,,,,127.449,127.531,8,NDSP
WAR,easo,20190227,d,11d,-33,11,4,0.085,0.037,0.062,4047,3574,5254,1679,0.558,11.99,3528,,HEP,2,:,7.57,,,,127.568,127.654,7,NDSP
WAR,easo,20190227,d,11d,-33,11,5,0.084,0.052,0.047,4472,3531,5469,1938,0.522,10.64,3529,,HEP,2,:,7.71,,,,127.706,127.791,6,NDSP
WAR,easo,20190227,d,11d,-33,11,6,0.089,0.039,0.071,4135,3703,5426,1722,0.504,11.86,3530,,HEP,2,:,7.83,,,,127.83,127.92,5,NDSP
WAR,easo,20190227,d,11d,-33,11,7,0.097,0.05,0.046,4953,3962,5512,1550,0.482,13.98,3531,,HEP,2,:,7.97,,,,127.97,128.068,4,NDSP
WAR,easo,20190227,overlap,overlap,-33,overlap,overlap,0.071,_,0.056,4299,3359,5297,1938,0.533,12.69,3532,,HEP,2,:,15.3,,,,135.299,135.37,#VALUE!,NDSP
WAR,easo,20190227,overlap,overlap,-33,overlap,overlap,0.078,0.036,0.036,4337,3402,5340,1938,0.508,13.28,3533,,HEP,2,:,15.41,,,,135.407,135.485,#VALUE!,NDSP
WAR,easo,20190227,overlap,overlap,-33,overlap,overlap,0.084,0.033,0.072,4339,3402,5297,1894,0.508,12.74,3534,,HEP,2,:,15.52,,,,135.518,135.603,#VALUE!,NDSP
WAR,easo,20190227,overlap,overlap,-33,overlap,overlap,0.092,0.039,0.074,4918,3531,5426,1894,0.518,11.29,3535,,HEP,2,:,15.64,,,,135.642,135.735,#VALUE!,NDSP
WAR,easo,20190227,overlap,overlap,-33,overlap,overlap,0.123,0.044,0.065,4899,3488,5081,1593,0.488,13.53,3536,,HEP,2,:,15.78,,,,135.78,135.903,#VALUE!,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,2,0.074,_,0.04,4353,3402,5383,1981,0.553,11.9,3537,,HEP,2,:,17.86,,,,137.859,137.933,6,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,3,0.074,0.042,0.052,4312,3402,5340,1938,0.541,11.87,3538,,HEP,2,:,17.98,,,,137.975,138.049,5,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,4,0.079,0.034,0.065,4825,3445,5038,1593,0.538,11.3,3539,,HEP,2,:,18.08,,,,138.084,138.164,4,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,5,0.082,0.04,0.063,4942,3531,5512,1981,0.534,10.82,3540,,HEP,2,:,18.21,,,,138.205,138.287,3,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,6,0.082,0.037,0.046,4967,3574,5512,1938,0.512,14.88,3541,,HEP,2,:,18.33,,,,138.325,138.408,2,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,7,0.078,0.046,0.036,4972,3531,5555,2024,0.509,13.97,3542,,HEP,2,:,18.45,,,,138.454,138.533,1,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,8,0.071,0.034,0.052,4213,4091,5168,1076,0.536,9.43,3543,,HEP,2,:,18.57,,,,138.567,138.639,0,NDSP
WAR,easo,20190227,d,5d,-37,5,1,0.066,_,0.043,4277,3531,6201,2670,0.562,10.42,3544,,HEP,2,:,18.84,,,,138.836,138.903,4,NDSP
WAR,easo,20190227,d,5d,-37,5,2,0.074,0.024,0.053,4182,3876,5297,1421,0.524,10.63,3545,,HEP,2,:,18.93,,,,138.927,139.001,3,NDSP
WAR,easo,20190227,d,5d,-37,5,3,0.079,0.03,0.05,4145,3660,5684,2024,0.534,14.57,3546,,HEP,2,:,19.03,,,,139.032,139.112,2,NDSP
WAR,easo,20190227,d,5d,-37,5,4,0.095,0.046,0.079,4250,3832,5254,1421,0.456,11.33,3547,,HEP,2,:,19.16,,,,139.158,139.254,1,NDSP
WAR,easo,20190227,d,5d,-37,5,5,0.1,0.074,0.042,4080,3746,5211,1464,0.541,10.89,3548,,HEP,2,:,19.33,,,,139.328,139.428,0,NDSP
WAR,easo,20190227,d,10d,-34,10,1,0.063,.,0.029,4739,3445,5081,1636,0.545,9.33,3549,,HEP,2,:,21.92,,,,141.918,141.982,9,NDSP
WAR,easo,20190227,d,10d,-34,10,2,0.072,0.031,0.063,4730,3359,5297,1938,0.612,7.67,3550,,HEP,2,:,22.01,,,,142.014,142.087,8,NDSP
WAR,easo,20190227,d,10d,-34,10,3,0.074,0.036,0.023,4785,3445,5340,1894,0.549,9.95,3551,,HEP,2,:,22.12,,,,142.123,142.197,7,NDSP
WAR,easo,20190227,d,10d,-34,10,4,0.095,0.042,0.062,4979,3574,5168,1593,0.522,11.34,3552,,HEP,2,:,22.24,,,,142.239,142.335,6,NDSP
WAR,easo,20190227,d,10d,-34,10,5,0.091,0.04,0.036,4159,4048,5340,1292,0.503,10.52,3553,,HEP,2,:,22.38,,,,142.376,142.467,5,NDSP
WAR,easo,20190227,d,10d,-34,10,6,0.078,0.036,0.05,4153,3703,5168,1464,0.544,13.83,3554,,HEP,2,:,22.64,,,,142.64,142.718,4,NDSP
WAR,easo,20190227,d,10d,-34,10,7,0.084,0.053,0.04,4906,3531,5081,1550,0.523,11.02,3555,,HEP,2,:,22.92,,,,142.915,143,3,NDSP
WAR,easo,20190227,d,10d,-34,10,8,0.027,.,0.017,4547,3531,5168,1636,0.521,10.07,3556,,HEP,2,:,23.6,,,,143.6,143.628,2,NDSP
WAR,easo,20190227,d,10d,-34,10,9,0.065,0.049,0.024,3965,3876,4694,818,0.493,10.94,3557,,HEP,2,:,23.68,,,,143.677,143.743,1,NDSP
WAR,easo,20190227,d,10d,-34,10,10,0.104,0.046,0.072,3933,3488,4823,1335,0.607,8.84,3558,,HEP,2,:,23.79,,,,143.789,143.894,0,NDSP
WAR,easo,20190227,overlap,overlap,-34,overlap,overlap,0.076,_,0.043,5005,3574,5168,1593,0.539,13.37,3559,,HEP,2,:,24.95,,,,144.95,145.027,#VALUE!,NDSP
WAR,easo,20190227,overlap,overlap,-34,overlap,overlap,0.075,0.05,0.053,4224,3359,5211,1851,0.548,10.42,3560,,HEP,2,:,25.08,,,,145.078,145.153,#VALUE!,NDSP
WAR,easo,20190227,overlap,overlap,-34,overlap,overlap,0.068,0.055,0.034,4961,3574,5168,1593,0.532,14.85,3561,,HEP,2,:,25.21,,,,145.208,145.277,#VALUE!,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,2,0.076,_,0.046,4642,3746,5211,1464,0.517,11.27,3562,,HEP,2,:,26.8,,,,146.796,146.873,6,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,3,0.081,0.03,0.047,4797,3919,5383,1464,0.476,11.76,3563,,HEP,2,:,26.9,,,,146.903,146.985,5,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,4,0.085,0.026,0.036,4806,3919,5383,1464,0.491,12.99,3564,,HEP,2,:,27.01,,,,147.011,147.096,4,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,5,0.082,0.031,0.059,4974,3574,5555,1981,0.476,13.99,3565,,HEP,2,:,27.13,,,,147.128,147.211,3,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,6,0.087,0.04,0.059,5028,3617,5211,1593,0.442,13.36,3566,,HEP,2,:,27.25,,,,147.252,147.339,2,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,7,0.092,0.05,0.072,4978,4048,5555,1507,0.476,13.81,3567,,HEP,2,:,27.39,,,,147.39,147.482,1,NDSP
WAR,easo,20190227,bd,1b7d,-35,8,8,0.081,0.058,0.062,5180,4306,6201,1894,0.561,14.09,3568,,HEP,2,:,27.54,,,,147.541,147.622,0,NDSP
WAR,easo,20190227,bd,1b8d,-35,9,2,0.091,_,0.065,4691,3789,5254,1464,0.484,12.96,3569,,HEP,3,:,31.32,,,,211.324,211.416,7,NDSP
